player,sleeper_id,nba_team,fantasy_team,date,week,matchup,minutes,fpts,fpts_per_min,pts,reb,ast,stl,blk,tov,fgm,fga,fg_pct,ftm,fta,fg3m
Amen Thompson,2574,HOU,isaacentebib,"Dec 05, 2025",7,HOU vs. PHX,32,40.3,1.26,31,4,1,0,0,3,12,17,0.706,6,6,1
Amen Thompson,2574,HOU,isaacentebib,"Dec 06, 2025",7,HOU @ DAL,33,20.0,0.61,7,6,6,3,1,6,2,11,0.182,3,4,0
Amen Thompson,2574,HOU,isaacentebib,"Dec 11, 2025",8,HOU vs. LAC,41,54.5,1.33,20,9,8,1,0,1,8,12,0.667,4,4,0
Amen Thompson,2574,HOU,isaacentebib,"Dec 15, 2025",9,HOU @ DEN,44,38.0,0.86,14,12,6,0,0,1,5,13,0.385,4,5,0
Amen Thompson,2574,HOU,isaacentebib,"Dec 18, 2025",9,HOU @ NOP,41,46.0,1.12,23,6,4,1,1,4,11,14,0.786,1,1,0
Amen Thompson,2574,HOU,isaacentebib,"Dec 20, 2025",9,HOU @ DEN,38,38.0,1.0,16,4,6,2,2,3,7,14,0.5,2,4,0
Amen Thompson,2574,HOU,isaacentebib,"Dec 21, 2025",9,HOU @ SAC,45,55.8,1.24,18,9,8,3,0,2,7,10,0.7,3,4,1
Amen Thompson,2574,HOU,isaacentebib,"Dec 23, 2025",10,HOU @ LAC,35,43.5,1.24,19,9,5,2,0,3,7,10,0.7,5,8,0
Amen Thompson,2574,HOU,isaacentebib,"Dec 25, 2025",10,HOU @ LAL,32,49.5,1.55,26,7,5,1,0,2,12,19,0.632,2,3,0
Amen Thompson,2574,HOU,isaacentebib,"Dec 27, 2025",10,HOU vs. CLE,33,29.8,0.9,13,9,4,0,1,3,6,14,0.429,0,0,1
Amen Thompson,2574,HOU,isaacentebib,"Dec 29, 2025",11,HOU vs. IND,37,46.0,1.24,20,8,7,0,1,3,6,9,0.667,8,8,0
Amen Thompson,2574,HOU,isaacentebib,"Jan 01, 2026",11,HOU @ BKN,32,50.6,1.58,23,4,3,2,1,1,10,12,0.833,1,1,2
Amen Thompson,2574,HOU,isaacentebib,"Jan 03, 2026",11,HOU @ DAL,39,52.0,1.33,20,12,4,3,1,2,8,18,0.444,4,4,0
Amen Thompson,2574,HOU,isaacentebib,"Jan 05, 2026",12,HOU vs. PHX,37,30.5,0.82,17,7,6,0,0,3,5,13,0.385,7,7,0
Amen Thompson,2574,HOU,isaacentebib,"Jan 07, 2026",12,HOU @ POR,39,55.3,1.42,24,12,6,1,2,2,8,16,0.5,7,11,1
Amen Thompson,2574,HOU,isaacentebib,"Jan 09, 2026",12,HOU @ POR,37,42.5,1.15,24,9,3,2,0,3,9,17,0.529,6,8,0
Amen Thompson,2574,HOU,isaacentebib,"Jan 11, 2026",12,HOU @ SAC,41,54.5,1.33,31,13,6,0,0,5,11,17,0.647,9,12,0
Amen Thompson,2574,HOU,isaacentebib,"Jan 13, 2026",13,HOU vs. CHI,42,36.8,0.88,23,5,2,2,0,3,6,10,0.6,10,10,1
Amen Thompson,2574,HOU,isaacentebib,"Jan 15, 2026",13,HOU vs. OKC,40,27.5,0.69,13,9,3,2,0,0,4,16,0.25,5,8,0
Amen Thompson,2574,HOU,isaacentebib,"Jan 16, 2026",13,HOU vs. MIN,36,26.8,0.74,14,7,4,1,0,3,5,12,0.417,3,4,1
Amen Thompson,2574,HOU,isaacentebib,"Nov 01, 2025",2,HOU @ BOS,32,38.8,1.21,17,9,8,0,0,3,6,12,0.5,4,6,1
Amen Thompson,2574,HOU,isaacentebib,"Nov 03, 2025",3,HOU vs. DAL,39,43.8,1.12,27,5,4,1,1,3,11,18,0.611,4,7,1
Amen Thompson,2574,HOU,isaacentebib,"Nov 05, 2025",3,HOU @ MEM,39,59.3,1.52,28,10,7,2,0,2,13,26,0.5,1,1,1
Amen Thompson,2574,HOU,isaacentebib,"Nov 07, 2025",3,HOU @ SAS,39,27.1,0.69,14,7,3,1,1,3,4,12,0.333,4,4,2
Amen Thompson,2574,HOU,isaacentebib,"Nov 09, 2025",3,HOU @ MIL,37,40.0,1.08,14,8,5,3,1,3,6,13,0.462,2,3,0
Amen Thompson,2574,HOU,isaacentebib,"Nov 12, 2025",4,HOU vs. WAS,35,47.8,1.37,18,1,8,3,1,2,8,11,0.727,1,2,1
Amen Thompson,2574,HOU,isaacentebib,"Nov 14, 2025",4,HOU vs. POR,32,31.0,0.97,19,2,4,1,1,0,6,17,0.353,7,7,0
Amen Thompson,2574,HOU,isaacentebib,"Nov 16, 2025",4,HOU vs. ORL,39,24.0,0.62,12,10,2,0,0,1,4,13,0.308,4,4,0
Amen Thompson,2574,HOU,isaacentebib,"Nov 19, 2025",5,HOU @ CLE,40,48.5,1.21,12,9,6,5,0,1,6,14,0.429,0,0,0
Amen Thompson,2574,HOU,isaacentebib,"Nov 21, 2025",5,HOU vs. DEN,43,38.8,0.9,22,7,2,2,0,3,10,18,0.556,1,1,1
Amen Thompson,2574,HOU,isaacentebib,"Nov 24, 2025",6,HOU @ PHX,37,53.8,1.45,28,7,8,0,1,4,10,16,0.625,7,7,1
Amen Thompson,2574,HOU,isaacentebib,"Nov 26, 2025",6,HOU @ GSW,38,32.0,0.84,10,14,3,1,0,2,4,12,0.333,2,2,0
Amen Thompson,2574,HOU,isaacentebib,"Nov 30, 2025",6,HOU @ UTA,31,26.0,0.84,5,8,9,1,0,3,2,8,0.25,1,3,0
Amen Thompson,2574,HOU,isaacentebib,"Oct 21, 2025",1,HOU @ OKC,39,31.0,0.79,18,4,5,1,1,4,8,17,0.471,2,2,0
Amen Thompson,2574,HOU,isaacentebib,"Oct 24, 2025",1,HOU vs. DET,30,6.0,0.2,10,4,1,0,0,2,2,8,0.25,6,10,0
Amen Thompson,2574,HOU,isaacentebib,"Oct 27, 2025",2,HOU vs. BKN,25,36.0,1.44,12,4,8,1,0,0,5,10,0.5,2,3,0
Amen Thompson,2574,HOU,isaacentebib,"Oct 29, 2025",2,HOU @ TOR,40,43.5,1.09,18,9,7,2,0,4,7,13,0.538,4,5,0
Andrew Nembhard,2461,IND,MoisesNS,"Dec 01, 2025",7,IND vs. CLE,33,37.6,1.14,21,4,6,0,0,2,7,11,0.636,5,6,2
Andrew Nembhard,2461,IND,MoisesNS,"Dec 03, 2025",7,IND vs. DEN,28,33.1,1.18,16,3,7,0,1,1,5,11,0.455,4,6,2
Andrew Nembhard,2461,IND,MoisesNS,"Dec 05, 2025",7,IND @ CHI,33,35.3,1.07,15,2,7,3,0,3,7,14,0.5,0,0,1
Andrew Nembhard,2461,IND,MoisesNS,"Dec 08, 2025",8,IND vs. SAC,33,58.6,1.78,28,4,12,2,0,3,10,18,0.556,6,8,2
Andrew Nembhard,2461,IND,MoisesNS,"Dec 12, 2025",8,IND @ PHI,35,35.8,1.02,18,5,7,1,0,2,6,15,0.4,5,5,1
Andrew Nembhard,2461,IND,MoisesNS,"Dec 14, 2025",8,IND vs. WAS,30,14.3,0.48,7,2,6,0,0,0,3,14,0.214,0,0,1
Andrew Nembhard,2461,IND,MoisesNS,"Dec 18, 2025",9,IND vs. NYK,37,44.7,1.21,31,1,4,1,0,2,12,19,0.632,3,4,4
Andrew Nembhard,2461,IND,MoisesNS,"Dec 20, 2025",9,IND @ NOP,27,12.8,0.47,7,3,5,0,0,1,2,11,0.182,2,2,1
Andrew Nembhard,2461,IND,MoisesNS,"Dec 22, 2025",10,IND @ BOS,36,27.6,0.77,20,2,7,0,0,4,6,13,0.462,6,7,2
Andrew Nembhard,2461,IND,MoisesNS,"Dec 23, 2025",10,IND vs. MIL,33,19.5,0.59,14,3,6,1,0,3,5,16,0.313,4,6,0
Andrew Nembhard,2461,IND,MoisesNS,"Dec 26, 2025",10,IND vs. BOS,30,38.2,1.27,18,4,8,2,0,5,7,13,0.538,0,0,4
Andrew Nembhard,2461,IND,MoisesNS,"Dec 27, 2025",10,IND @ MIA,34,44.8,1.32,15,3,16,0,0,3,7,17,0.412,0,0,1
Andrew Nembhard,2461,IND,MoisesNS,"Dec 29, 2025",11,IND @ HOU,29,18.1,0.62,11,1,2,3,0,1,4,13,0.308,1,2,2
Andrew Nembhard,2461,IND,MoisesNS,"Dec 31, 2025",11,IND vs. ORL,31,39.3,1.27,19,4,7,1,0,3,9,15,0.6,0,0,1
Andrew Nembhard,2461,IND,MoisesNS,"Jan 02, 2026",11,IND vs. SAS,36,44.6,1.24,19,6,6,2,0,2,7,10,0.7,3,5,2
Andrew Nembhard,2461,IND,MoisesNS,"Jan 04, 2026",11,IND @ ORL,35,38.1,1.09,20,1,11,0,0,1,7,16,0.438,4,6,2
Andrew Nembhard,2461,IND,MoisesNS,"Jan 06, 2026",12,IND vs. CLE,30,36.8,1.23,15,1,11,1,1,3,6,12,0.5,2,4,1
Andrew Nembhard,2461,IND,MoisesNS,"Jan 10, 2026",12,IND vs. MIA,29,66.2,2.28,29,6,9,2,0,0,10,16,0.625,5,6,4
Andrew Nembhard,2461,IND,MoisesNS,"Jan 12, 2026",13,IND vs. BOS,33,36.9,1.12,13,6,9,2,0,3,5,14,0.357,0,0,3
Andrew Nembhard,2461,IND,MoisesNS,"Jan 14, 2026",13,IND vs. TOR,32,30.0,0.94,14,2,6,0,1,0,4,10,0.4,6,6,0
Andrew Nembhard,2461,IND,MoisesNS,"Jan 16, 2026",13,IND vs. NOP,33,39.1,1.18,19,3,10,0,0,3,7,13,0.538,3,3,2
Andrew Nembhard,2461,IND,MoisesNS,"Nov 08, 2025",3,IND @ DEN,33,22.6,0.68,22,0,6,0,0,3,7,20,0.35,6,6,2
Andrew Nembhard,2461,IND,MoisesNS,"Nov 09, 2025",3,IND @ GSW,30,31.6,1.05,14,2,9,2,0,2,5,16,0.313,2,2,2
Andrew Nembhard,2461,IND,MoisesNS,"Nov 11, 2025",4,IND @ UTA,30,43.9,1.46,25,2,7,0,0,1,9,15,0.6,4,4,3
Andrew Nembhard,2461,IND,MoisesNS,"Nov 13, 2025",4,IND @ PHX,27,28.3,1.05,21,2,8,0,0,3,5,15,0.333,10,11,1
Andrew Nembhard,2461,IND,MoisesNS,"Nov 15, 2025",4,IND vs. TOR,31,42.2,1.36,22,4,5,0,1,1,7,12,0.583,4,4,4
Andrew Nembhard,2461,IND,MoisesNS,"Nov 17, 2025",5,IND @ DET,32,15.8,0.49,15,1,4,0,1,5,4,10,0.4,6,6,1
Andrew Nembhard,2461,IND,MoisesNS,"Nov 19, 2025",5,IND vs. CHA,34,16.3,0.48,16,2,7,0,0,6,6,15,0.4,3,5,1
Andrew Nembhard,2461,IND,MoisesNS,"Nov 21, 2025",5,IND @ CLE,33,58.4,1.77,32,1,8,2,0,0,11,20,0.55,7,7,3
Andrew Nembhard,2461,IND,MoisesNS,"Nov 24, 2025",6,IND vs. DET,37,28.1,0.76,12,1,6,4,0,1,4,14,0.286,2,4,2
Andrew Nembhard,2461,IND,MoisesNS,"Nov 26, 2025",6,IND @ TOR,35,17.3,0.49,9,4,4,2,0,2,2,10,0.2,4,6,1
Andrew Nembhard,2461,IND,MoisesNS,"Nov 29, 2025",6,IND vs. CHI,32,21.1,0.66,14,1,6,0,0,3,5,10,0.5,2,3,2
Andrew Nembhard,2461,IND,MoisesNS,"Oct 23, 2025",1,IND vs. OKC,17,4.5,0.26,4,1,4,0,0,2,0,5,0.0,4,4,0
Andrew Wiggins,1525,MIA,Negroro,"Dec 01, 2025",7,MIA vs. LAC,32,49.1,1.53,22,9,3,0,3,3,9,14,0.643,2,2,2
Andrew Wiggins,1525,MIA,Negroro,"Dec 03, 2025",7,MIA @ DAL,33,24.3,0.74,11,6,5,1,1,1,4,18,0.222,2,2,1
Andrew Wiggins,1525,MIA,Negroro,"Dec 05, 2025",7,MIA @ ORL,34,32.1,0.94,13,5,1,1,3,0,5,10,0.5,1,4,2
Andrew Wiggins,1525,MIA,Negroro,"Dec 06, 2025",7,MIA vs. SAC,26,23.3,0.9,13,4,4,0,0,3,6,10,0.6,0,0,1
Andrew Wiggins,1525,MIA,Negroro,"Dec 09, 2025",8,MIA @ ORL,35,32.9,0.94,19,2,2,1,1,1,8,14,0.571,0,0,3
Andrew Wiggins,1525,MIA,Negroro,"Dec 15, 2025",9,MIA vs. TOR,32,26.6,0.83,10,2,2,2,3,1,4,12,0.333,0,0,2
Andrew Wiggins,1525,MIA,Negroro,"Dec 18, 2025",9,MIA @ BKN,33,17.6,0.53,10,4,2,2,0,2,3,11,0.273,2,2,2
Andrew Wiggins,1525,MIA,Negroro,"Dec 21, 2025",9,MIA @ NYK,24,19.1,0.8,7,5,4,0,1,1,2,8,0.25,1,2,2
Andrew Wiggins,1525,MIA,Negroro,"Dec 23, 2025",10,MIA vs. TOR,33,18.1,0.55,14,3,2,0,0,2,5,11,0.455,2,2,2
Andrew Wiggins,1525,MIA,Negroro,"Dec 26, 2025",10,MIA @ ATL,32,43.0,1.34,18,8,3,1,1,0,9,17,0.529,0,0,0
Andrew Wiggins,1525,MIA,Negroro,"Dec 27, 2025",10,MIA vs. IND,31,60.2,1.94,28,6,3,3,1,2,12,16,0.75,0,0,4
Andrew Wiggins,1525,MIA,Negroro,"Dec 29, 2025",11,MIA vs. DEN,31,58.7,1.89,19,5,6,3,3,0,6,10,0.6,3,4,4
Andrew Wiggins,1525,MIA,Negroro,"Jan 01, 2026",11,MIA @ DET,32,27.3,0.85,17,8,1,2,0,2,7,20,0.35,2,2,1
Andrew Wiggins,1525,MIA,Negroro,"Jan 03, 2026",11,MIA vs. MIN,28,21.6,0.77,12,2,3,2,0,1,4,12,0.333,2,2,2
Andrew Wiggins,1525,MIA,Negroro,"Jan 04, 2026",11,MIA vs. NOP,28,26.0,0.93,10,2,3,1,3,2,4,9,0.444,2,2,0
Andrew Wiggins,1525,MIA,Negroro,"Jan 06, 2026",12,MIA @ MIN,26,23.6,0.91,10,4,2,1,2,1,3,10,0.3,2,2,2
Andrew Wiggins,1525,MIA,Negroro,"Jan 10, 2026",12,MIA @ IND,20,25.0,1.25,11,6,1,0,1,1,5,8,0.625,1,1,0
Andrew Wiggins,1525,MIA,Negroro,"Jan 11, 2026",12,MIA @ OKC,37,35.6,0.96,23,5,3,2,1,6,8,16,0.5,0,0,7
Andrew Wiggins,1525,MIA,Negroro,"Jan 13, 2026",13,MIA vs. PHX,29,14.0,0.48,8,6,1,2,0,2,2,11,0.182,4,4,0
Andrew Wiggins,1525,MIA,Negroro,"Jan 15, 2026",13,MIA vs. BOS,35,34.9,1.0,16,8,4,0,0,1,5,10,0.5,3,3,3
Andrew Wiggins,1525,MIA,Negroro,"Nov 02, 2025",2,MIA @ LAL,37,23.8,0.64,15,9,1,1,1,4,6,16,0.375,2,3,1
Andrew Wiggins,1525,MIA,Negroro,"Nov 03, 2025",3,MIA @ LAC,32,28.9,0.9,17,2,2,1,1,2,7,12,0.583,0,0,3
Andrew Wiggins,1525,MIA,Negroro,"Nov 05, 2025",3,MIA @ DEN,32,51.9,1.62,22,4,5,2,1,0,9,13,0.692,1,2,3
Andrew Wiggins,1525,MIA,Negroro,"Nov 07, 2025",3,MIA vs. CHA,36,41.2,1.14,22,4,4,1,1,2,9,16,0.563,0,0,4
Andrew Wiggins,1525,MIA,Negroro,"Nov 08, 2025",3,MIA vs. POR,33,24.1,0.73,15,3,1,2,1,1,5,14,0.357,3,4,2
Andrew Wiggins,1525,MIA,Negroro,"Nov 10, 2025",4,MIA vs. CLE,37,37.6,1.02,23,2,5,1,0,2,8,13,0.615,5,6,2
Andrew Wiggins,1525,MIA,Negroro,"Nov 12, 2025",4,MIA vs. CLE,33,39.1,1.18,17,9,6,0,2,5,7,13,0.538,1,2,2
Andrew Wiggins,1525,MIA,Negroro,"Nov 14, 2025",4,MIA @ NYK,36,22.8,0.63,15,7,3,0,1,3,6,18,0.333,2,2,1
Andrew Wiggins,1525,MIA,Negroro,"Nov 17, 2025",5,MIA vs. NYK,33,14.0,0.42,6,4,4,0,1,0,3,15,0.2,0,0,0
Andrew Wiggins,1525,MIA,Negroro,"Nov 19, 2025",5,MIA vs. GSW,34,32.6,0.96,17,6,1,2,1,1,7,16,0.438,1,2,2
Andrew Wiggins,1525,MIA,Negroro,"Nov 26, 2025",6,MIA vs. MIL,31,20.3,0.65,11,2,3,0,2,1,4,11,0.364,2,3,1
Andrew Wiggins,1525,MIA,Negroro,"Nov 29, 2025",6,MIA vs. DET,37,60.6,1.64,31,6,4,3,0,1,10,15,0.667,9,9,2
Andrew Wiggins,1525,MIA,Negroro,"Oct 22, 2025",1,MIA @ ORL,32,28.3,0.88,18,4,1,1,1,1,6,12,0.5,5,7,1
Andrew Wiggins,1525,MIA,Negroro,"Oct 24, 2025",1,MIA @ MEM,24,25.5,1.06,10,7,3,1,1,2,4,8,0.5,2,5,0
Andrew Wiggins,1525,MIA,Negroro,"Oct 26, 2025",1,MIA vs. NYK,31,16.8,0.54,9,5,2,0,1,3,4,9,0.444,0,0,1
Andrew Wiggins,1525,MIA,Negroro,"Oct 28, 2025",2,MIA vs. CHA,30,37.9,1.26,21,2,2,3,1,2,8,15,0.533,2,2,3
Andrew Wiggins,1525,MIA,Negroro,"Oct 30, 2025",2,MIA @ SAS,35,41.6,1.19,24,6,2,2,0,2,11,18,0.611,0,2,2
Anthony Black,2590,ORL,isaacentebib,"Dec 01, 2025",7,ORL vs. CHI,34,45.1,1.33,22,9,3,0,2,1,8,15,0.533,4,6,2
Anthony Black,2590,ORL,isaacentebib,"Dec 03, 2025",7,ORL vs. SAS,28,16.5,0.59,7,7,5,0,0,2,2,10,0.2,3,4,0
Anthony Black,2590,ORL,isaacentebib,"Dec 05, 2025",7,ORL vs. MIA,32,31.0,0.97,13,8,6,2,0,2,2,9,0.222,9,12,0
Anthony Black,2590,ORL,isaacentebib,"Dec 07, 2025",7,ORL @ NYK,30,29.8,0.99,14,11,4,0,1,4,6,16,0.375,1,1,1
Anthony Black,2590,ORL,isaacentebib,"Dec 09, 2025",8,ORL vs. MIA,34,25.5,0.75,10,3,7,1,1,2,5,15,0.333,0,0,0
Anthony Black,2590,ORL,isaacentebib,"Dec 13, 2025",8,ORL vs. NYK,37,26.3,0.71,12,8,4,1,2,4,5,15,0.333,1,3,1
Anthony Black,2590,ORL,isaacentebib,"Dec 18, 2025",9,ORL @ DEN,37,27.6,0.75,22,2,3,2,0,3,8,18,0.444,4,6,2
Anthony Black,2590,ORL,isaacentebib,"Dec 20, 2025",9,ORL @ UTA,40,36.3,0.91,20,6,5,0,0,1,6,12,0.5,7,8,1
Anthony Black,2590,ORL,isaacentebib,"Dec 22, 2025",10,ORL @ GSW,31,35.6,1.15,19,6,3,0,1,2,8,12,0.667,1,3,2
Anthony Black,2590,ORL,isaacentebib,"Dec 23, 2025",10,ORL @ POR,33,39.7,1.2,22,7,6,2,0,3,8,21,0.381,2,3,4
Anthony Black,2590,ORL,isaacentebib,"Dec 26, 2025",10,ORL vs. CHA,36,41.7,1.16,24,3,4,2,1,2,8,17,0.471,4,4,4
Anthony Black,2590,ORL,isaacentebib,"Dec 27, 2025",10,ORL vs. DEN,30,64.1,2.14,38,6,5,2,0,1,14,24,0.583,3,6,7
Anthony Black,2590,ORL,isaacentebib,"Dec 29, 2025",11,ORL @ TOR,32,32.1,1.0,27,3,3,1,0,4,9,19,0.474,7,7,2
Anthony Black,2590,ORL,isaacentebib,"Dec 31, 2025",11,ORL @ IND,31,33.0,1.06,15,4,5,2,1,4,6,11,0.545,3,3,0
Anthony Black,2590,ORL,isaacentebib,"Jan 02, 2026",11,ORL @ CHI,33,38.6,1.17,18,2,7,2,1,3,8,16,0.5,0,0,2
Anthony Black,2590,ORL,isaacentebib,"Jan 04, 2026",11,ORL vs. IND,36,63.4,1.76,27,3,10,1,4,1,8,16,0.5,8,10,3
Anthony Black,2590,ORL,isaacentebib,"Jan 06, 2026",12,ORL @ WAS,21,12.5,0.6,6,5,4,0,1,4,3,10,0.3,0,0,0
Anthony Black,2590,ORL,isaacentebib,"Jan 07, 2026",12,ORL @ BKN,37,14.3,0.39,5,4,6,2,0,4,2,11,0.182,0,0,1
Anthony Black,2590,ORL,isaacentebib,"Jan 09, 2026",12,ORL vs. PHI,37,28.4,0.77,21,3,4,0,0,4,7,12,0.583,4,4,3
Anthony Black,2590,ORL,isaacentebib,"Jan 11, 2026",12,ORL vs. NOP,36,55.4,1.54,26,5,7,3,0,4,9,10,0.9,5,7,3
Anthony Black,2590,ORL,isaacentebib,"Jan 15, 2026",13,ORL vs. MEM,36,47.2,1.31,21,6,7,1,0,1,7,13,0.538,3,3,4
Anthony Black,2590,ORL,isaacentebib,"Nov 01, 2025",2,ORL @ WAS,25,18.0,0.72,8,2,5,0,1,3,3,6,0.5,2,2,0
Anthony Black,2590,ORL,isaacentebib,"Nov 04, 2025",3,ORL @ ATL,26,20.3,0.78,7,4,3,1,1,1,2,7,0.286,2,2,1
Anthony Black,2590,ORL,isaacentebib,"Nov 07, 2025",3,ORL vs. BOS,33,38.6,1.17,13,4,4,4,1,1,5,11,0.455,1,2,2
Anthony Black,2590,ORL,isaacentebib,"Nov 09, 2025",3,ORL vs. BOS,20,7.5,0.38,4,3,0,1,0,1,2,6,0.333,0,0,0
Anthony Black,2590,ORL,isaacentebib,"Nov 10, 2025",4,ORL vs. POR,32,12.3,0.38,8,4,2,1,0,2,2,8,0.25,3,4,1
Anthony Black,2590,ORL,isaacentebib,"Nov 12, 2025",4,ORL @ NYK,23,36.4,1.58,17,3,3,2,1,2,7,11,0.636,0,0,3
Anthony Black,2590,ORL,isaacentebib,"Nov 14, 2025",4,ORL vs. BKN,17,2.0,0.12,2,0,2,0,0,1,1,4,0.25,0,0,0
Anthony Black,2590,ORL,isaacentebib,"Nov 16, 2025",4,ORL @ HOU,36,30.8,0.86,18,3,4,1,1,2,7,14,0.5,3,5,1
Anthony Black,2590,ORL,isaacentebib,"Nov 18, 2025",5,ORL vs. GSW,33,36.0,1.09,21,4,2,2,0,1,8,13,0.615,5,7,0
Anthony Black,2590,ORL,isaacentebib,"Nov 20, 2025",5,ORL vs. LAC,29,32.3,1.11,12,4,4,4,0,2,4,9,0.444,3,4,1
Anthony Black,2590,ORL,isaacentebib,"Nov 22, 2025",5,ORL vs. NYK,29,28.8,0.99,11,1,4,3,1,1,4,8,0.5,2,4,1
Anthony Black,2590,ORL,isaacentebib,"Nov 23, 2025",5,ORL @ BOS,28,22.1,0.79,14,3,5,1,0,2,4,13,0.308,4,5,2
Anthony Black,2590,ORL,isaacentebib,"Nov 25, 2025",6,ORL @ PHI,28,42.7,1.53,31,1,3,1,0,3,12,17,0.706,3,4,4
Anthony Black,2590,ORL,isaacentebib,"Nov 28, 2025",6,ORL @ DET,32,28.3,0.88,16,4,4,3,1,3,6,17,0.353,3,6,1
Anthony Black,2590,ORL,isaacentebib,"Oct 22, 2025",1,ORL vs. MIA,23,17.8,0.77,7,3,3,0,1,0,3,9,0.333,0,0,1
Anthony Black,2590,ORL,isaacentebib,"Oct 24, 2025",1,ORL vs. ATL,21,10.5,0.5,8,3,2,1,0,4,3,4,0.75,2,5,0
Anthony Black,2590,ORL,isaacentebib,"Oct 25, 2025",1,ORL vs. CHI,30,27.8,0.93,19,5,1,1,1,5,6,9,0.667,6,6,1
Anthony Black,2590,ORL,isaacentebib,"Oct 27, 2025",2,ORL @ PHI,30,18.8,0.63,14,3,2,1,1,3,5,10,0.5,3,7,1
Anthony Black,2590,ORL,isaacentebib,"Oct 29, 2025",2,ORL @ DET,24,12.3,0.51,10,4,1,1,0,2,3,10,0.3,3,4,1
Anthony Black,2590,ORL,isaacentebib,"Oct 30, 2025",2,ORL @ CHA,31,35.4,1.14,20,1,2,2,2,3,8,13,0.615,1,1,3
Anthony Davis,1272,DAL,MoisesNS,"Dec 01, 2025",7,DAL @ DEN,32,71.1,2.22,32,13,4,1,2,0,13,23,0.565,4,5,2
Anthony Davis,1272,DAL,MoisesNS,"Dec 03, 2025",7,DAL vs. MIA,28,51.1,1.82,17,17,4,1,3,4,7,17,0.412,1,2,2
Anthony Davis,1272,DAL,MoisesNS,"Dec 05, 2025",7,DAL @ OKC,24,16.0,0.67,2,8,6,0,1,2,1,9,0.111,0,2,0
Anthony Davis,1272,DAL,MoisesNS,"Dec 06, 2025",7,DAL vs. HOU,30,62.0,2.07,29,8,2,2,1,0,14,19,0.737,1,2,0
Anthony Davis,1272,DAL,MoisesNS,"Dec 12, 2025",8,DAL vs. BKN,33,58.0,1.76,24,14,3,3,2,3,10,21,0.476,4,5,0
